Python;SERVIMED;'7896255767330;COBAVITAL 16 CP T;2024-12-13 09:11:28;RJ;SERVIMED;0;0;112;19,16;0,05;2,66;18,98
Python;SERVIMED;'7891268104615;LONITEN 10 MG 30 CP R;2024-12-13 09:11:28;RJ;SERVIMED;0;0;12;49,44;0,0;7,72;52,05
Python;SERVIMED;'7896255700283;SYNTHROID 112 MCG 30 CP T;2024-12-13 09:11:28;RJ;SERVIMED;1;93;176;41,4;0,03;6,2700000000000005;42,28
Python;SERVIMED;'7891317002589;ANGINO RUB PAST MENTA 16 UN S;2024-12-13 09:11:28;RJ;SERVIMED;0;0;56;17,05;0,0;2,49;17,78
Python;SERVIMED;'7898074618206;SEKI GTS 15 ML R;2024-12-13 09:11:28;RJ;SERVIMED;0;0;40;44,61;0,04;6,24;44,64
Python;SERVIMED;'7891721014697;EUTHYROX 50 MCG 50 CP S;2024-12-13 09:11:28;RJ;SERVIMED;1;434;110;32,730000000000004;0,03;4,96;33,43
Python;SERVIMED;'7896658002687;PARASIN 400 MG 1 CP S;2024-12-13 09:11:28;RJ;SERVIMED;1;82;50;12,92;0,05;1,92;12,92
Python;SERVIMED;'7896112493587;VASOPRIL 20 MG 30 CP S;2024-12-13 09:11:28;RJ;SERVIMED;1;14;48;84,81;0,05;12,58;84,82
Python;SERVIMED;'7896637023009;LEVOXIN 500 MG 7 CP SA;2024-12-13 09:11:28;RJ;SERVIMED;0;0;96;90,78;0,02;13,89;93,66
Python;SERVIMED;'7908236800773;LIPITOR 40 MG 30 CP S;2024-12-13 09:11:28;RJ;SERVIMED;1;76;80;261,03000000000003;0,0;40,75;274,78999999999996
Python;SERVIMED;'7896658006401;FEMINA 21 CP S;2024-12-13 09:11:28;RJ;SERVIMED;1;97;40;32,87;0,05;4,88;32,88
Python;SERVIMED;'7897411601543;HIRUDOID 500 GEL 40 GR T;2024-12-13 09:11:28;RJ;SERVIMED;0;0;48;37,35;0,0;5,44;38,93
Python;SERVIMED;'7898040320768;DOLAMIN 125 MG 16 CP R;2024-12-13 09:11:28;RJ;SERVIMED;0;0;48;26,650000000000002;0,06;3,65;26,11
Python;SERVIMED;'7896026173018;COMPLEXO HOMEOPATICO N46 60 CP T;2024-12-13 09:11:28;RJ;SERVIMED;1;2930;720;31,01;0,03;4,39;31,36
Python;SERVIMED;'7896255765619;IRUXOL MONO 1,2UI POM DERM 15 GR T;2024-12-13 09:11:28;RJ;SERVIMED;0;0;100;56,980000000000004;0,05;7,890000000000001;56,42
Python;SERVIMED;'7897316801734;FILMCEL 0,5% COLIRIO 10 ML T;2024-12-13 09:11:28;RJ;SERVIMED;0;0;60;13,0;0,0;1,9000000000000001;13,56
Python;SERVIMED;'7895858005955;INDOCID 25 MG 30 CAPS R;2024-12-13 09:11:28;RJ;SERVIMED;0;0;54;28,45;0,0;4,45;29,96
Python;SERVIMED;'7891317002497;CETOCONAZOL+BETAMET+NEOM POM 30 GR G;2024-12-13 09:11:28;RJ;SERVIMED;1;9469;80;23,3;0,55;1,26;10,66
Python;SERVIMED;'7891106900775;CAFIASPIRINA 100 CP S;2024-12-13 09:11:28;RJ;SERVIMED;0;0;24;148,93;0,05;20,61;147,46
Python;SERVIMED;'7896241225547;ABLOK PLUS 100/25 MG 30 CP S;2024-12-13 09:11:28;RJ;SERVIMED;1;156;48;57,870000000000005;0,05;8,59;57,879999999999995
Python;SERVIMED;'7898581710431;RIVOTRIL 0,50 MG 20 CP *R;2024-12-13 09:11:28;RJ;SERVIMED;0;0;144;9,81;0,0;1,54;10,34
Python;SERVIMED;'7896658002922;NOVAMOX 2X 875 MG 14 CP SA;2024-12-13 09:11:28;RJ;SERVIMED;1;212;140;95,76;0,05;14,21;95,78
Python;SERVIMED;'7896241221853;ABLOK 25 MG 30 CP S;2024-12-13 09:11:28;RJ;SERVIMED;0;0;48;11,81;0,05;1,76;11,82
Python;SERVIMED;'7897595900302;PLAQUINOL 400 MG 30 CP R;2024-12-13 09:11:28;RJ;SERVIMED;0;0;84;116,49000000000001;0,05;17,28;116,5
Python;SERVIMED;'7896255700276;SYNTHROID 88 MCG 30 CP T;2024-12-13 09:11:28;RJ;SERVIMED;1;294;176;38,910000000000004;0,03;5,9;39,74
Python;SERVIMED;'7896255716956;SYNTHROID 50 MCG 30 CP T;2024-12-13 09:11:28;RJ;SERVIMED;1;204;176;34,12;0,03;5,17;34,84
Python;SERVIMED;'7896658001116;CANDICORT CREM 30GR S;2024-12-13 09:11:28;RJ;SERVIMED;1;148;28;35,36;0,05;4,9;35,02
Python;SERVIMED;'7896658005299;FLOGORAL SPRAY CEREJA 30 ML R;2024-12-13 09:11:28;RJ;SERVIMED;1;123;50;29,82;0,09;3,96;28,290000000000003
