Fonte;Site;EAN;Descrição do Produto;Data e hora da coleta;Estado;Concorrente;Estoque;Quantidade de estoque;Quantidade por pacote;Preço Fábrica;Desconto;ST;Preço Final
Python;NAZARIA;'7898906376007;BOLIFLIZ 30ML;2025-09-19 17:25:40;MA;NAZARIA;0;0;6;119,24;0,0;0,0;119,24
Python;NAZARIA;'7899026443754;CCG 200 PRETO GTS COND N10;2025-09-19 17:25:40;MA;NAZARIA;0;0;10;22,85;0,0;0,0;22,85
Python;NAZARIA;'7896004821467;SITGLU MET 85050MG 56CPR;2025-09-19 17:25:40;MA;NAZARIA;1;59;10;85,18;0,23;0,0;65,59
Python;NAZARIA;'7896000620521;CHUP KUKA LOVELY NAo2 ORTO 2052 ROSA 1UN;2025-09-19 17:25:40;MA;NAZARIA;0;0;36;13,81;0,0;0,0;13,81
Python;NAZARIA;'7899706239462;ESM FINI COLORAMA ULTIMA FINI DO PACOTE 8ML;2025-09-19 17:25:40;MA;NAZARIA;0;0;72;4,92;0,0;0,0;4,92
Python;NAZARIA;'7896422506076;MIRTAZAPINA 15MG 30CPR C1 (MD7-G);2025-09-19 17:25:40;MA;NAZARIA;0;0;140;74,12;0,0911;0,0;67,37
Python;NAZARIA;'7896014187089;SOLAR SPRAY TRANSPARENTE FPS30;2025-09-19 17:25:40;MA;NAZARIA;0;0;12;28,77;0,0;0,0;28,77
Python;NAZARIA;'3282770148817;CLEANANCE GEL 300G;2025-09-19 17:25:40;MA;NAZARIA;1;105;12;97,6;0,0;0,0;97,6
Python;NAZARIA;'7500435169356;SHP+COND PANTENE KIT RESTAURA X6IT;2025-09-19 17:25:40;MA;NAZARIA;0;0;6;33,44;0,0;0,0;33,44
Python;NAZARIA;'7891317024666;OAZ PROT SOLAR AEROSSOL FPS50;2025-09-19 17:25:40;MA;NAZARIA;1;55;12;55,27;0,04;0,0;53,06
Python;NAZARIA;'7896007553662;ABS INTIMUS NOTURNO PROT SECA C/A 45UN;2025-09-19 17:25:40;MA;NAZARIA;1;257;8;24,0;0,0;0,0;24,0
Python;NAZARIA;'7899337000059;VESICARE 5MG  10CPR;2025-09-19 17:25:40;MA;NAZARIA;0;0;28;60,95;0,0;0,0;60,95
Python;NAZARIA;'7899706130851;NORMADERM VCY PAIN ESFOLIANTE 80G;2025-09-19 17:25:40;MA;NAZARIA;0;0;24;27,99;0,0;0,0;27,99
Python;NAZARIA;'7896342900633;BOLSA PAGUA QUENTE GD LILAS 1UN;2025-09-19 17:25:40;MA;NAZARIA;0;0;6;31,31;0,0;0,0;31,31
Python;NAZARIA;'7896677701523;FORTEVIRON 250MG 120CPR;2025-09-19 17:25:40;MA;NAZARIA;1;38;40;122,9;0,0;0,0;122,9
Python;NAZARIA;'7896001282186;BAR PROT LINEA COOKIES N CREAM 12X32G;2025-09-19 17:25:40;MA;NAZARIA;0;0;6;78,29;0,0;0,0;78,29
Python;NAZARIA;'7897947615403;KIT DERMAFEME NEUTRALIZZ 200ML 2UN;2025-09-19 17:25:40;MA;NAZARIA;0;0;12;18,01;0,0;0,0;18,01
Python;NAZARIA;'7896311773282;IM CRISP BAR DUO CRUNCH;2025-09-19 17:25:40;MA;NAZARIA;0;0;4;104,51;0,0;0,0;104,51
Python;NAZARIA;'4006000170237;SAB NIVEA LIQ REFIL DEFENDE 250ML;2025-09-19 17:25:40;MA;NAZARIA;1;112;12;8,98;0,0;0,0;8,98
Python;NAZARIA;'7509546654034;CR DENT COLGATE TOTAL 12 ANTI TARTARO 90G;2025-09-19 17:25:40;MA;NAZARIA;0;0;48;10,07;0,0;0,0;10,07
Python;NAZARIA;'7891158105814;RIVACRIST 10MG 30CPR;2025-09-19 17:25:40;MA;NAZARIA;0;0;96;126,57;0,0;0,0;126,57
Python;NAZARIA;'7898967027023;MIOSOP 30SACH 4G;2025-09-19 17:25:40;MA;NAZARIA;0;0;24;132,85;0,0;0,0;132,85
Python;NAZARIA;'9001616803901;ESCOVA MAM LEARN TO BRUSH ROSA;2025-09-19 17:25:40;MA;NAZARIA;0;0;6;34,52;0,0;0,0;34,52
