Fonte;Site;EAN;Descrição do Produto;Data e hora da coleta;Estado;Concorrente;Estoque;Quantidade de estoque;Quantidade por pacote;Preço Fábrica;Desconto;ST;Preço Final
Python;NAZARIA;'7897076911063;SECNIDAZOL 1000MG 2CPR (RBY-G);2025-09-19 17:48:21;PA;NAZARIA;0;0;192;14,79;0,69;0,0;4,58
Python;NAZARIA;'7899706184298;BLEMISH SKC GEL DE LIMP CLEA 60G;2025-09-19 17:48:21;PA;NAZARIA;0;0;12;89,25;0,0;0,0;89,25
Python;NAZARIA;'7897595631510;SECNIDAZOL 1000MG 2CPR (SDZ-G);2025-09-19 17:48:21;PA;NAZARIA;0;0;100;20,77;0,0;0,0;20,77
Python;NAZARIA;'7897129303753;CETRILAN LOC INF 100G;2025-09-19 17:48:21;PA;NAZARIA;0;0;15;49,94;0,0;0,0;49,94
Python;NAZARIA;'7896422514873;AZITROMICINA 500MG 5CPR (MD7-G)*;2025-09-19 17:48:21;PA;NAZARIA;1;1814;77;39,96;0,0913;0,0;36,31
Python;NAZARIA;'3282779003131;AGUA TERMAL AVENE 300ML;2025-09-19 17:48:21;PA;NAZARIA;1;6;12;124,35;0,0;0,0;124,35
Python;NAZARIA;'7891106912792;CLARITIN XPE PED 5MG 100ML;2025-09-19 17:48:21;PA;NAZARIA;0;0;36;36,63;0,0;0,0;36,63
Python;NAZARIA;'3282770153101;AVENE HYALURON ACTIV B3 SERUM 30ML;2025-09-19 17:48:21;PA;NAZARIA;0;0;12;229,83;0,0;0,0;229,83
Python;NAZARIA;'7891037169555;SHP DIMENSION ANTICASPA SECO 200ML;2025-09-19 17:48:21;PA;NAZARIA;0;0;12;20,32;0,0;0,0;20,32
Python;NAZARIA;'7899706172721;CERAVE GEL LIMPEZA 150G;2025-09-19 17:48:21;PA;NAZARIA;1;81;24;58,51;0,0;0,0;58,51
Python;NAZARIA;'7891317010478;EBASTEL 10MG 30CPR;2025-09-19 17:48:21;PA;NAZARIA;0;0;100;165,22;0,41;0,0;97,48
